VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
6q1dX6thX3E,286,295,553931,clean,19,English,A mand talked on the phone.
mFCf8lLXrUc,25,35,550906,clean,75,English,A person is peeling a mango.
mFCf8lLXrUc,25,35,159786,clean,1044,English,A chef is peeling a mango.
mFCf8lLXrUc,25,35,615204,clean,49,English,A large mango is peeled.
mFCf8lLXrUc,25,35,309959,clean,36,English,A man peeled an avocado.
mFCf8lLXrUc,25,35,625932,clean,23,English,A mango is being peeled.
mFCf8lLXrUc,25,35,922727,clean,37,English,A mango is being peeled.
mFCf8lLXrUc,25,35,215924,clean,36,English,A mango is peeled.
mFCf8lLXrUc,25,35,135141,clean,89,English,A person is peeling the skin off a mango using a knife.
mFCf8lLXrUc,25,35,297776,clean,27,English,A person peels a mango.
mFCf8lLXrUc,25,35,280252,clean,44,English,A woman is peeling a mango.
mFCf8lLXrUc,25,35,275759,clean,71,English,A woman is peeling a mango.
mFCf8lLXrUc,25,35,772960,clean,89,English,A woman is peeling the skin of a mango using a vegetable peeler.
mFCf8lLXrUc,25,35,295615,clean,38,English,An individual peels a mango.
mFCf8lLXrUc,25,35,155632,clean,52,English,Someone is peeling a mango.
mFCf8lLXrUc,25,35,553931,clean,24,English,Someone is peeling a squash.
mFCf8lLXrUc,25,35,762891,clean,37,English,The person is peeling a mango.
mFCf8lLXrUc,25,35,411294,unverified,23,English,The person is slicing the skin off the mango.
mFCf8lLXrUc,25,35,651813,unverified,23,English,A woman is peeling a mango.
mFCf8lLXrUc,25,35,760882,unverified,23,English,A person peels a mango.
mFCf8lLXrUc,25,35,252681,unverified,14,English,A person is peeling a mango.
mFCf8lLXrUc,25,35,343525,unverified,54,English,The woman is showing how to prepare mango fruits.
mFCf8lLXrUc,25,35,394758,unverified,73,English,peeling  off the mangoes
mFCf8lLXrUc,25,35,132126,unverified,115,English,Chopped mangoes ready for the eating.
mFCf8lLXrUc,25,35,845886,unverified,74,English,A woman peeling a mango.
mFCf8lLXrUc,25,35,707318,unverified,33,English,A person is peeling a mango.
mFCf8lLXrUc,25,35,553125,unverified,25,English,A person is peeling a mango.
mFCf8lLXrUc,25,35,318570,unverified,186,English,A lady removing the mango peel using peeler .
mFCf8lLXrUc,25,35,843841,unverified,767,English,one lady removing skin from mango
mFCf8lLXrUc,25,35,339451,unverified,60,English,Someone is peeling a mango ready to slice.
mFCf8lLXrUc,25,35,371782,unverified,196,English,A guy prepares the mango slices.
mFCf8lLXrUc,25,35,418656,unverified,87,English,The outer layer of mango is pealed off.
mFCf8lLXrUc,25,35,435773,unverified,16,English,A woman is peeling the skin off of a mango.
mFCf8lLXrUc,25,35,157374,unverified,64,English,A person peels a mango with a vegetable peeler.
mFCf8lLXrUc,25,35,599728,unverified,74,English,taking of the pickel of any friut
mFCf8lLXrUc,25,35,844963,unverified,80,English,A msngo's skin is being peeled.
mFCf8lLXrUc,25,35,214410,unverified,28,English,A person is peeling a mango.
mFCf8lLXrUc,25,35,169605,unverified,18,English,Someone is peeling a mango.
mFCf8lLXrUc,25,35,169072,unverified,181,English,A woman is slicing a mango.
mFCf8lLXrUc,25,35,617730,unverified,21,English,A person is peeling mangos.
mFCf8lLXrUc,25,35,896610,unverified,40,English,A woman peels a mango.
mFCf8lLXrUc,25,35,467982,unverified,171,English,A person trying to remove the covering of a mango through a knife.
mFCf8lLXrUc,25,35,393505,unverified,28,English,A person shows how to peel and cut a mango.
mFCf8lLXrUc,25,35,443302,unverified,47,English,A woman is cutting mango.
mFCf8lLXrUc,25,35,641510,unverified,102,English,A woman shows how to remove mango cover.
mFCf8lLXrUc,25,35,309959,unverified,16,English,Someone peeled a fruit.
mFCf8lLXrUc,25,35,777087,unverified,29,English,Someone is peeling a mango.
mFCf8lLXrUc,25,35,130040,unverified,117,English,cutting the mango
mFCf8lLXrUc,25,35,762891,unverified,19,English,The cook is peeling a mango.
mFCf8lLXrUc,25,35,643761,unverified,26,English,A woman is peeling a mango.
mFCf8lLXrUc,25,35,675312,unverified,50,English,A woman is peeling a mango.
mFCf8lLXrUc,25,35,965537,unverified,220,English,"Making mangoes still sweeter, removing the upper skin"
mFCf8lLXrUc,25,35,585381,unverified,38,English,Someone is peeling a mango.
mFCf8lLXrUc,25,35,553931,unverified,16,English,Someone peeled a fruit.
6eokrw6_bjU,1,9,878566,clean,26,English,A woman is firing a rifle.
6eokrw6_bjU,1,9,257003,clean,75,English,A girl is spraying the field with a gun.
6eokrw6_bjU,1,9,435773,clean,22,English,A girl is shooting a gun multiple times.
6eokrw6_bjU,1,9,922727,clean,21,English,A woman is shooting a gun.
6eokrw6_bjU,1,9,275759,clean,53,English,A woman is firing with an assault rifle.
6eokrw6_bjU,1,9,825347,clean,13,English,A woman is shooting off a gun.
6eokrw6_bjU,1,9,374994,clean,25,English,A woman is firing an assault rifle into a hill.
6eokrw6_bjU,1,9,297776,clean,28,English,A woman fires an assault rifle.
6eokrw6_bjU,1,9,155632,clean,19,English,A girl is firing an automatic rifle.
6eokrw6_bjU,1,9,772960,clean,467,English,A woman standing on grassland is holding a rifle and shooting a series of bullets in the air.
6eokrw6_bjU,1,9,550906,clean,44,English,a woman taking pices on the farm
6eokrw6_bjU,1,9,309959,clean,17,English,The girl shot the semi-automatic rifle.
6eokrw6_bjU,1,9,762891,clean,31,English,The woman is shooting a machine gun.
6eokrw6_bjU,1,9,215924,clean,28,English,A girl shots a gun.
6eokrw6_bjU,1,9,625932,clean,50,English,A woman is shooting an automatic rifle.
6eokrw6_bjU,1,9,553931,clean,20,English,A girl shot an automatice rifle in the field.
E2r6nnkwl0c,6,18,825347,clean,15,English,A group of boys are jumping into a river.
E2r6nnkwl0c,6,18,922727,clean,34,English,A group of people are jumping into water.
E2r6nnkwl0c,6,18,280252,clean,50,English,Men are diving into the river.
E2r6nnkwl0c,6,18,275759,clean,58,English,Men are jumping into water from a bridge.
E2r6nnkwl0c,6,18,169605,clean,22,English,Men are swimming.
E2r6nnkwl0c,6,18,760882,clean,18,English,Men jump in a river.
E2r6nnkwl0c,6,18,155632,clean,24,English,People are jumping in a river.
E2r6nnkwl0c,6,18,374994,clean,26,English,People are jumping off a bridge into water.
E2r6nnkwl0c,6,18,617730,clean,106,English,Several men are jumping off a bridge into a creek.
E2r6nnkwl0c,6,18,297776,clean,37,English,Several men jump off a small bridge into a pool of water.
E2r6nnkwl0c,6,18,807872,clean,39,English,Several people play in a river.
E2r6nnkwl0c,6,18,682611,clean,76,English,Some young men dive and jump into the water.
E2r6nnkwl0c,6,18,309959,clean,19,English,The men dived into the water from the bridge.
E2r6nnkwl0c,6,18,762891,clean,30,English,The men jumped into the river.
E2r6nnkwl0c,6,18,553931,clean,20,English,The people dived off the rock bridge.
E2r6nnkwl0c,6,18,159786,clean,269,English,Three men jump off of a small bridge.
E2r6nnkwl0c,6,18,252681,clean,91,English,"Two men dive into the water, where two others are already swimming."
n016q1w8Q30,2,11,550906,clean,27,English,Cards are being shuffled.
n016q1w8Q30,2,11,772960,clean,221,English,A man is holding a pack of playing cards and rubbing the top most card which then disappears!
n016q1w8Q30,2,11,135621,clean,61,English,A man is displaying a deck of cards in his hands and he palms the top card in the deck.
n016q1w8Q30,2,11,625932,clean,34,English,A man is doing a card trick.
n016q1w8Q30,2,11,760882,clean,16,English,A man is doing card tricks.
n016q1w8Q30,2,11,275759,clean,35,English,A man is doing some trick with play cards.
n016q1w8Q30,2,11,252681,clean,21,English,A person is doing card tricks.
n016q1w8Q30,2,11,374994,clean,17,English,A person is performing a card trick.
n016q1w8Q30,2,11,297776,clean,35,English,A person manipulates a deck of playing cards.
n016q1w8Q30,2,11,295615,clean,66,English,An individual handles a deck of cards.
n016q1w8Q30,2,11,553931,clean,24,English,Someone did a card trick.
n016q1w8Q30,2,11,309959,clean,16,English,Someone did a card trick.
n016q1w8Q30,2,11,155632,clean,30,English,Someone is doing a card trick.
n016q1w8Q30,2,11,922727,clean,31,English,Someone is holding a deck of cards.
n016q1w8Q30,2,11,762891,clean,21,English,The man is doing card tricks.
n016q1w8Q30,2,11,750723,unverified,47,English,a women is playing the card
n016q1w8Q30,2,11,919506,unverified,43,English,a man doing magic with cards.
n016q1w8Q30,2,11,418656,unverified,49,English,A man is doing magic with cards.
n016q1w8Q30,2,11,371782,unverified,128,English,A man is playing with the cards.
n016q1w8Q30,2,11,475845,unverified,56,English,he is faking on the game
n016q1w8Q30,2,11,977945,unverified,169,English,men playing cards game.
n016q1w8Q30,2,11,599728,unverified,54,English,person showing something with cards
n016q1w8Q30,2,11,857450,unverified,76,English,"sleight of hand magic card trick, revealed!"
n016q1w8Q30,2,11,741585,unverified,28,English,Someone is doing tricks with a deck of cards.
n016q1w8Q30,2,11,279187,unverified,227,English,A card being flipped which has 7 seven hearts on one side and king of spades on another side.
n016q1w8Q30,2,11,600230,unverified,14,English,A man does card tricks.
n016q1w8Q30,2,11,467982,unverified,87,English,A man doing some sort of magic tricks with the playing cards.
n016q1w8Q30,2,11,675312,unverified,72,English,A man is demonstrating a card trick.
n016q1w8Q30,2,11,108687,unverified,29,English,A man is doing a card trick.
n016q1w8Q30,2,11,281652,unverified,42,English,A man is doing magic by cards.
n016q1w8Q30,2,11,591613,unverified,55,English,A man is doing magic with play cards.
n016q1w8Q30,2,11,801055,unverified,89,English,A man is doing some magic by cards.
n016q1w8Q30,2,11,503851,unverified,23,English,A man is performing a card trick.
n016q1w8Q30,2,11,963466,unverified,44,English,A man is showing hand magic.
n016q1w8Q30,2,11,502429,unverified,47,English,A man is showing magic with playing cards.
n016q1w8Q30,2,11,947723,unverified,61,English,A man is slowly demonstrating a card trick.
n016q1w8Q30,2,11,130040,unverified,42,English,A MAN MAGIC WITH A CARD
n016q1w8Q30,2,11,318570,unverified,238,English,a man shuffle the cards.
n016q1w8Q30,2,11,707318,unverified,189,English,A person does a magic trick with cards.
n016q1w8Q30,2,11,157374,unverified,28,English,A person is demonstrating how to do card tricks.
n016q1w8Q30,2,11,617730,unverified,23,English,A person is doing magic tricks with cards.
n016q1w8Q30,2,11,813710,unverified,2680,English,A person is performing some card tricks.
n016q1w8Q30,2,11,304047,unverified,53,English,A person is shoufling the cards.
n016q1w8Q30,2,11,563584,unverified,35,English,Man preforms sleight of hand with cards.
n016q1w8Q30,2,11,132126,unverified,48,English,Playing a card trick.
n016q1w8Q30,2,11,958230,unverified,104,English,Sleight of hand card tricks.
n016q1w8Q30,2,11,705358,unverified,203,English,"Sleight of Hand magic card trick, revealed"
n016q1w8Q30,2,11,169072,unverified,38,English,Someone is doing tricks with cards.
n016q1w8Q30,2,11,682611,unverified,94,English,Someone is holding a deck of cards and performing a card trick.
n016q1w8Q30,2,11,638934,unverified,17,English,Someone is performing a trick with a deck of cards.
n016q1w8Q30,2,11,343525,unverified,763,English,Someone is playing a card trick.
n016q1w8Q30,2,11,169605,unverified,17,English,Someone is playing with cards
n016q1w8Q30,2,11,373663,unverified,42,English,Someone playing with cards.
n016q1w8Q30,2,11,728894,unverified,61,English,Someone playing with cards.
n016q1w8Q30,2,11,394339,unverified,44,English,The man showing the tricks of playing card.
n016q1w8Q30,2,11,637661,unverified,28,English,This video shows a nice card trick
n016q1w8Q30,2,11,497691,unverified,47,English,A MAN IS PLAYING A CARD.
n016q1w8Q30,2,11,965612,unverified,97,English,the person is playing with cards game
n016q1w8Q30,2,11,132982,unverified,63,English,A Man Showing Hand magic card.
rQuNYxNmA6M,0,4,605851,unverified,51,English,A baseball player throwing ball.
rQuNYxNmA6M,0,4,358551,unverified,462,English,A baseball players in practice on public place.
rQuNYxNmA6M,0,4,339657,unverified,50,English,A baseball team is practicing.
rQuNYxNmA6M,0,4,940411,unverified,24,English,A boy is playing baseball.
rQuNYxNmA6M,0,4,577910,unverified,108,English,A boy is throwing a baseball in a ball game.
rQuNYxNmA6M,0,4,297776,unverified,35,English,A couple of baseball players toss a baseball.
rQuNYxNmA6M,0,4,147492,unverified,50,English,A couple walks toward three baseball players.
rQuNYxNmA6M,0,4,677094,unverified,26,English,A group of men pretending playing baseball to fool people for fun.
rQuNYxNmA6M,0,4,374994,unverified,26,English,A man is throwing a baseball to another man.
rQuNYxNmA6M,0,4,976577,unverified,51,English,a team playing base ball
rQuNYxNmA6M,0,4,762891,unverified,46,English,A trio of players are playing baseball in the park.
rQuNYxNmA6M,0,4,577435,unverified,76,English,An amateur baseball team warming up in a parking lot.
rQuNYxNmA6M,0,4,331517,unverified,44,English,Baseball players practice the catches in ground during a sunny day.
rQuNYxNmA6M,0,4,223451,unverified,64,English,Guys are practicing cricket.
rQuNYxNmA6M,0,4,860525,unverified,85,English,IN VIDEO BOYS ARE PLAYING BASSBALL .
rQuNYxNmA6M,0,4,701594,unverified,350,English,It is a funny baseeball video
rQuNYxNmA6M,0,4,326192,unverified,74,English,Men are playing simulated baseball in the park.
rQuNYxNmA6M,0,4,227134,unverified,42,English,Men are throwing a baseball.
rQuNYxNmA6M,0,4,625932,unverified,52,English,Men are tossing a baseball to each other.
rQuNYxNmA6M,0,4,135141,unverified,63,English,Some Asian men are practicing baseball on the sidewalk in a park.
rQuNYxNmA6M,0,4,777192,unverified,27,English,Some guys practicing playing baseball.
rQuNYxNmA6M,0,4,597080,unverified,101,English,Some people are throwing a baseball.
rQuNYxNmA6M,0,4,230966,unverified,112,English,some person are practicing a baseball.
rQuNYxNmA6M,0,4,257003,unverified,74,English,Some youngsters are playing baseball in a park.
rQuNYxNmA6M,0,4,553931,unverified,47,English,The pitcher tossed the ball back and forth to a player.
rQuNYxNmA6M,0,4,318376,unverified,252,English,The players are practising baseball on streets.
rQuNYxNmA6M,0,4,289993,unverified,42,English,Three baseball players are practicing.
rQuNYxNmA6M,0,4,615204,unverified,109,English,Three baseball players are warming up in a public park.
rQuNYxNmA6M,0,4,844963,unverified,113,English,Three boys are practicing baseball.
rQuNYxNmA6M,0,4,155632,unverified,69,English,Three men are playing baseball in the park.
rQuNYxNmA6M,0,4,929658,unverified,56,English,Three men are playing baseball.
rQuNYxNmA6M,0,4,642498,unverified,33,English,Three men are playing baseball.
rQuNYxNmA6M,0,4,696912,unverified,71,English,Three men are practicing base ball in the park
rQuNYxNmA6M,0,4,135621,unverified,106,English,Three men in baseball uniforms are practicing when two people dressed in black walk up.
rQuNYxNmA6M,0,4,215924,unverified,81,English,Three people are getting ready to play baseball.
rQuNYxNmA6M,0,4,381885,unverified,72,English,Two baseball players are playing catch.
rQuNYxNmA6M,0,4,588702,unverified,238,English,Two man play throw and catch with ball.
rQuNYxNmA6M,0,4,772960,unverified,220,English,Two men are passing a baseball between each other while a man behind them is swinging a baseball bat.
rQuNYxNmA6M,0,4,767086,unverified,45,English,Two men are playing catch.
rQuNYxNmA6M,0,4,502429,unverified,64,English,Two men are playing with the ball.
rQuNYxNmA6M,0,4,335164,unverified,50,English,Two men were playing catch with a baseball.
rQuNYxNmA6M,0,4,338851,unverified,67,English,Two white males throw a baseball back and forth while an Asian couple watches.
rQuNYxNmA6M,0,4,459361,unverified,90,English,Video shows gags.
rQuNYxNmA6M,0,4,550906,unverified,121,English,Three baseball team players are practicing their sport while interrupting a walk way in the park.
-_hbPLsZvvo,323,328,651813,clean,9,English,A man is arranging sushi.
-_hbPLsZvvo,323,328,374994,clean,33,English,A person is arranging food on a dish.
-_hbPLsZvvo,323,328,825347,clean,16,English,A person is making a hot dog piece look like an octopus.
